"start","end","val","accn","fy","fp","form","filed","frame","desc","symbol"
"2022-01-01","2022-12-31",5.5e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProceedsFromIssuanceOfLongTermDebt","VMC"
"2022-01-01","2022-12-31",2e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProceedsFromPaymentsForOtherFinancingActivities","VMC"
"2022-01-01","2022-12-31",38700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProceedsFromSaleOfPropertyPlantAndEquipment","VMC"
"2022-01-01","2022-12-31",1.361e+09,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProceedsFromShortTermDebt","VMC"
"2022-01-01","2022-12-31",576500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProfitLoss","VMC"
"2022-01-01","2022-12-31",644100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PropertyPlantAndEquipmentAdditions","VMC"
NA,"2022-12-31",11306400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","PropertyPlantAndEquipmentGross","VMC"
NA,"2022-12-31",6051300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","PropertyPlantAndEquipmentNet","VMC"
"2022-01-01","2022-12-31",7e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProvisionForDoubtfulAccounts","VMC"
"2022-01-01","2022-12-31",-4500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent","VMC"
"2022-01-01","2022-12-31",557700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","RepaymentsOfLongTermDebt","VMC"
"2022-01-01","2022-12-31",1.261e+09,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","RepaymentsOfShortTermDebt","VMC"
NA,"2022-12-31",1e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","RestrictedCashAndCashEquivalentsAtCarryingValue","VMC"
NA,"2022-12-31",4111400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","RetainedEarningsAccumulatedDeficit","VMC"
"2022-01-01","2022-12-31",7315200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","Revenues","VMC"
"2022-01-01","2022-12-31",3800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability","VMC"
"2022-01-01","2022-12-31",44800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability","VMC"
NA,"2022-12-31",146700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","SelfInsuranceReserve","VMC"
NA,"2022-12-31",51400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","SelfInsuranceReserveCurrent","VMC"
NA,"2022-12-31",81700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","SelfInsuranceReserveNoncurrent","VMC"
"2022-01-01","2022-12-31",515100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","SellingGeneralAndAdministrativeExpense","VMC"
"2022-01-01","2022-12-31",41100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ShareBasedCompensation","VMC"
NA,"2022-12-31",5441616,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant","VMC"
NA,"2022-12-31",1e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","ShortTermBorrowings","VMC"
"2022-01-01","2022-12-31",46400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ShortTermLeaseCost","VMC"
NA,"2022-12-31",6928600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","StockholdersEquity","VMC"
NA,"2022-12-31",6952200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","StockholdersEquityOther","VMC"
"2022-01-01","2022-12-31",-18500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","StockIssuedDuringPeriodValueShareBasedCompensation","VMC"
NA,"2022-12-31",8064851,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","StockRepurchaseProgramRemainingNumberOfSharesAuthorizedToBeRepurchased","VMC"
"2022-01-01","2022-12-31",2900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","SubleaseIncome","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","TreasuryStockAcquiredAverageCostPerShare","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","TreasuryStockRetiredCostMethodAmount","VMC"
NA,"2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","TreasuryStockShares","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","TreasuryStockSharesRetired","VMC"
"2022-01-01","2022-12-31",-5200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrealizedGainLossOnInvestments","VMC"
NA,"2022-12-31",18700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","UnrecognizedTaxBenefits","VMC"
"2022-01-01","2022-12-31",2e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions","VMC"
NA,"2022-12-31",1800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued","VMC"
"2022-01-01","2022-12-31",8e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense","VMC"
"2022-01-01","2022-12-31",6600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions","VMC"
"2022-01-01","2022-12-31",4600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions","VMC"
"2022-01-01","2022-12-31",3100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations","VMC"
NA,"2022-12-31",17600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate","VMC"
"2022-01-01","2022-12-31",14400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","VariableLeaseCost","VMC"
"2022-01-01","2022-12-31",133600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","WeightedAverageNumberOfDilutedSharesOutstanding","VMC"
"2022-01-01","2022-12-31",1.33e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","WeightedAverageNumberOfSharesOutstandingBasic","VMC"
"2022-01-01","2022-12-31",15300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","LitigationSettlementExpense","VMC"
NA,"2022-06-30",18855378169,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q2I","EntityPublicFloat","VMC"
NA,"2022-12-31",226500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccountsPayableAndAccruedLiabilitiesCurrent","VRSN"
NA,"2022-12-31",9800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccountsPayableTradeCurrent","VRSN"
NA,"2022-12-31",6200000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccountsReceivableNetCurrent","VRSN"
NA,"2022-12-31",5.9e+07,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccruedEmployeeBenefitsCurrent","VRSN"
NA,"2022-12-31",474800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment","VRSN"
NA,"2022-12-31",-2700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AccumulatedOtherComprehensiveIncomeLossNetOfTax","VRSN"
NA,"2022-12-31",1733400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","Assets","VRSN"
NA,"2022-12-31",1038700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AssetsCurrent","VRSN"
NA,"2022-12-31",694700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","AssetsNoncurrent","VRSN"
NA,"2022-12-31",257500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","BuildingsAndImprovementsGross","VRSN"
"2022-01-01","2022-12-31",10600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CapitalizedComputerSoftwareAdditions","VRSN"
NA,"2022-12-31",402700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CapitalizedComputerSoftwareNet","VRSN"
NA,"2022-12-31",373600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CashAndCashEquivalentsAtCarryingValue","VRSN"
NA,"2022-12-31",985800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CashCashEquivalentsAndShortTermInvestments","VRSN"
NA,"2022-12-31",3.79e+08,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","VRSN"
"2022-01-01","2022-12-31",150200000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect","VRSN"
NA,"2022-12-31",2.7e+07,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CashEquivalentsAtCarryingValue","VRSN"
NA,"2022-12-31",0.001,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CommonStockParOrStatedValuePerShare","VRSN"
NA,"2022-12-31",1e+09,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CommonStockSharesAuthorized","VRSN"
NA,"2022-12-31",354500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CommonStockSharesIssued","VRSN"
NA,"2022-12-31",105300000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CommonStockSharesOutstanding","VRSN"
NA,"2022-12-31",12644500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CommonStocksIncludingAdditionalPaidInCapital","VRSN"
"2022-01-01","2022-12-31",673900000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest","VRSN"
NA,"2022-12-31",3600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","ConstructionInProgressGross","VRSN"
"2022-01-01","2022-12-31",200700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CostOfRevenue","VRSN"
"2022-01-01","2022-12-31",481800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CostsAndExpenses","VRSN"
"2022-01-01","2022-12-31",145100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CurrentFederalTaxExpenseBenefit","VRSN"
"2022-01-01","2022-12-31",26300000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CurrentForeignTaxExpenseBenefit","VRSN"
"2022-01-01","2022-12-31",213100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CurrentIncomeTaxExpenseBenefit","VRSN"
"2022-01-01","2022-12-31",41700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","CurrentStateAndLocalTaxExpenseBenefit","VRSN"
NA,"2022-12-31",7.2e+07,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","CustomerDepositsCurrent","VRSN"
NA,"2022-12-31",1.8e+09,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DebtInstrumentFaceAmount","VRSN"
NA,"2022-12-31",1.65e+09,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DebtInstrumentFairValue","VRSN"
NA,"2022-12-31",-12100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet","VRSN"
"2022-01-01","2022-12-31",-1.8e+07,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DeferredFederalIncomeTaxExpenseBenefit","VRSN"
"2022-01-01","2022-12-31",16100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DeferredForeignIncomeTaxExpenseBenefit","VRSN"
NA,"2022-12-31",234600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredIncomeTaxAssetsNet","VRSN"
"2022-01-01","2022-12-31",-6700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DeferredIncomeTaxExpenseBenefit","VRSN"
NA,"2022-12-31",60500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent","VRSN"
NA,"2022-12-31",1600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredIncomeTaxLiabilities","VRSN"
NA,"2022-12-31",890400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredRevenueCurrent","VRSN"
NA,"2022-12-31",328700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredRevenueNoncurrent","VRSN"
"2022-01-01","2022-12-31",818400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DeferredRevenueRevenueRecognized1","VRSN"
"2022-01-01","2022-12-31",-4800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DeferredStateAndLocalIncomeTaxExpenseBenefit","VRSN"
NA,"2022-12-31",73700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsDeferredIncome","VRSN"
NA,"2022-12-31",241700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsGross","VRSN"
NA,"2022-12-31",236200000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsNet","VRSN"
NA,"2022-12-31",3400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsOperatingLossCarryforwards","VRSN"
NA,"2022-12-31",1800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsOther","VRSN"
NA,"2022-12-31",3800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsTaxCreditCarryforwards","VRSN"
NA,"2022-12-31",5500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxAssetsValuationAllowance","VRSN"
NA,"2022-12-31",234600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxLiabilities","VRSN"
NA,"2022-12-31",1100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxLiabilitiesOther","VRSN"
NA,"2022-12-31",5e+05,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DeferredTaxLiabilitiesPropertyPlantAndEquipment","VRSN"
"2022-01-01","2022-12-31",5500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DefinedContributionPlanCostRecognized","VRSN"
NA,"2022-12-31",1.45e+08,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DepositsAssetsNoncurrent","VRSN"
"2022-01-01","2022-12-31",46900000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","DepreciationAndAmortization","VRSN"
NA,"2022-12-31",3.2e+07,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","DerivativeNotionalAmount","VRSN"
"2022-01-01","2022-12-31",6.24,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","EarningsPerShareBasic","VRSN"
"2022-01-01","2022-12-31",6.24,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","EarningsPerShareDiluted","VRSN"
"2022-01-01","2022-12-31",4700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount","VRSN"
"2022-01-01","2022-12-31",-8e+05,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents","VRSN"
"2022-01-01","2022-12-31",1600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount","VRSN"
NA,"2022-12-31",776100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue","VRSN"
NA,"2022-12-31",10400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","FurnitureAndFixturesGross","VRSN"
"2022-01-01","2022-12-31",0,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","GainLossOnSaleOfBusiness","VRSN"
"2022-01-01","2022-12-31",0,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","GainsLossesOnExtinguishmentOfDebt","VRSN"
NA,"2022-12-31",52500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","Goodwill","VRSN"
NA,"2022-12-31",1537800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","GoodwillGross","VRSN"
NA,"2022-12-31",1485300000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","GoodwillImpairedAccumulatedImpairmentLoss","VRSN"
"2022-01-01","2022-12-31",558500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic","VRSN"
"2022-01-01","2022-12-31",880200000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest","VRSN"
"2022-01-01","2022-12-31",321700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign","VRSN"
"2022-01-01","2022-12-31",206400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxExpenseBenefit","VRSN"
"2022-01-01","2022-12-31",211700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxesPaidNet","VRSN"
NA,"2022-12-31",1900000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","IncomeTaxReceivable","VRSN"
"2022-01-01","2022-12-31",-9500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxReconciliationForeignIncomeTaxRateDifferential","VRSN"
"2022-01-01","2022-12-31",184800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate","VRSN"
"2022-01-01","2022-12-31",-1300000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxReconciliationOtherAdjustments","VRSN"
"2022-01-01","2022-12-31",29200000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncomeTaxReconciliationStateAndLocalIncomeTaxes","VRSN"
"2022-01-01","2022-12-31",-1e+05,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncreaseDecreaseInAccountsPayableAndAccruedLiabilities","VRSN"
"2022-01-01","2022-12-31",19400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncreaseDecreaseInDeferredIncomeTaxes","VRSN"
"2022-01-01","2022-12-31",65700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncreaseDecreaseInDeferredRevenue","VRSN"
"2022-01-01","2022-12-31",-9500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets","VRSN"
"2022-01-01","2022-12-31",1e+05,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends","VRSN"
"2022-01-01","2022-12-31",75300000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","InterestExpense","VRSN"
"2022-01-01","2022-12-31",72800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","InterestPaidNet","VRSN"
NA,"2022-12-31",19500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","InterestPayableCurrentAndNoncurrent","VRSN"
"2022-01-01","2022-12-31",14900000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022","InvestmentIncomeInterestAndDividend","VRSN"
NA,"2022-12-31",31100000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","Land","VRSN"
NA,"2022-12-31",1500000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LeaseholdImprovementsGross","VRSN"
NA,"2022-12-31",3295600000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","Liabilities","VRSN"
NA,"2022-12-31",1733400000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LiabilitiesAndStockholdersEquity","VRSN"
NA,"2022-12-31",1116900000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LiabilitiesCurrent","VRSN"
NA,"2022-12-31",2178700000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LiabilitiesNoncurrent","VRSN"
NA,"2022-12-31",14800000,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LiabilityForUncertainTaxPositionsNoncurrent","VRSN"
NA,"2022-12-31",2e+08,"0001014473-23-000005",2022,"FY","10-K","2023-02-17","CY2022Q4I","LineOfCreditFacilityCurrentBorrowingCapacity","VRSN"
